mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
3	2	11/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		3	57	A3	3	15
3	2	11/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		-3	63	Eb4	4	15
3	2	11/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		-1	65	F4	4	15
3	2	6	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		-1	65	F4	4	11
4	3	13/2	1.5	0	0	6/8	1	1	3/8	1/4	3/2		5	71	B4	4	16
4	3	7	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		-4	56	Ab3	3	19
4	3	7	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		2	62	D4	4	19
4	3	7	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		-1	65	F4	4	19
4	3	15/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		-4	56	Ab3	3	20
4	3	15/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		2	62	D4	4	20
4	3	15/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		-1	65	F4	4	20
4	3	8	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		-4	56	Ab3	3	21
4	3	8	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		2	62	D4	4	21
4	3	8	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		-1	65	F4	4	21
4	3	8	1.0	3/8	3/8	6/8	1	1	1/4	1/4	1		0	72	C5	5	17
4	3	17/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		-4	56	Ab3	3	22
4	3	17/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		2	62	D4	4	22
4	3	17/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		-1	65	F4	4	22
4	3	9	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		2	74	D5	5	18
5	4	19/2	1.5	0	0	6/8	1	1	3/8	1/4	3/2		-1	77	F5	5	23
5	4	10	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		1	55	G3	3	26
5	4	10	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		0	60	C4	4	26
5	4	10	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		-3	63	Eb4	4	26
5	4	21/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		1	55	G3	3	27
5	4	21/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		0	60	C4	4	27
5	4	21/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		-3	63	Eb4	4	27
5	4	11	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		1	55	G3	3	28
5	4	11	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		0	60	C4	4	28
5	4	11	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		-3	63	Eb4	4	28
5	4	11	1.0	3/8	3/8	6/8	1	1	1/4	1/4	1		-3	75	Eb5	5	24
5	4	23/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		1	55	G3	3	29
5	4	23/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		0	60	C4	4	29
5	4	23/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		-3	63	Eb4	4	29
5	4	12	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		-3	75	Eb5	5	25
6	5	25/2	1.5	0	0	6/8	1	1	3/8	1/4	3/2		4	76	E5	5	30
6	5	13	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		1	55	G3	3	33
6	5	13	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		3	57	A3	3	33
6	5	13	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		7	61	C#4	4	33
6	5	13	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		4	64	E4	4	33
6	5	27/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		1	55	G3	3	34
6	5	27/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		3	57	A3	3	34
6	5	27/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		7	61	C#4	4	34
6	5	27/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		4	64	E4	4	34
6	5	14	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		1	55	G3	3	35
6	5	14	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		3	57	A3	3	35
6	5	14	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		7	61	C#4	4	35
6	5	14	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		4	64	E4	4	35
6	5	14	1.0	3/8	3/8	6/8	1	1	1/4	1/4	1		-2	82	Bb5	5	31
6	5	29/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		1	55	G3	3	36
6	5	29/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		3	57	A3	3	36
6	5	29/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		7	61	C#4	4	36
6	5	29/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		4	64	E4	4	36
6	5	15	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		3	81	A5	5	32
7	6	31/2	1.5	0	0	6/8	1	1	3/8	1/4	3/2		3	69	A4	4	37
7	6	16	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		-1	53	F3	3	40
7	6	16	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		3	57	A3	3	40
7	6	16	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		2	62	D4	4	40
7	6	33/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		-1	53	F3	3	41
7	6	33/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		3	57	A3	3	41
7	6	33/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		2	62	D4	4	41
7	6	17	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		-1	53	F3	3	42
7	6	17	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		3	57	A3	3	42
7	6	17	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		2	62	D4	4	42
7	6	17	1.0	3/8	3/8	6/8	1	1	1/4	1/4	1		-2	82	Bb5	5	38
7	6	35/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		-1	53	F3	3	43
7	6	35/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		3	57	A3	3	43
7	6	35/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		2	62	D4	4	43
7	6	18	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		3	81	A5	5	39
8	7	37/2	1.5	0	0	6/8	1	1	3/8	1/4	3/2		3	69	A4	4	44
8	7	19	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		4	52	E3	3	47
8	7	19	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		1	55	G3	3	47
8	7	19	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		3	57	A3	3	47
8	7	19	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		7	61	C#4	4	47
8	7	39/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		4	52	E3	3	48
8	7	39/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		1	55	G3	3	48
8	7	39/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		3	57	A3	3	48
8	7	39/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		7	61	C#4	4	48
8	7	20	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		4	52	E3	3	49
8	7	20	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		1	55	G3	3	49
8	7	20	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		3	57	A3	3	49
8	7	20	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		7	61	C#4	4	49
8	7	20	1.0	3/8	3/8	6/8	1	1	1/4	1/4	1		-2	82	Bb5	5	45
8	7	41/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		4	52	E3	3	50
8	7	41/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		1	55	G3	3	50
8	7	41/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		3	57	A3	3	50
8	7	41/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		7	61	C#4	4	50
8	7	21	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		3	81	A5	5	46
9	8	43/2	1.5	0	0	6/8	1	1	3/8	1/4	3/2	1	3	69	A4	4	51
9	8	22	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		2	50	D3	3	57
9	8	22	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		3	57	A3	3	57
9	8	22	0.5	1/8	1/8	6/8	1	2	1/8	1/8	1		2	62	D4	4	53
9	8	22	0.5	1/8	1/8	6/8	1	2	1/8	1/8	1		-1	65	F4	4	53
9	8	45/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		2	50	D3	3	58
9	8	45/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		3	57	A3	3	58
9	8	45/2	0.5	1/4	1/4	6/8	1	2	1/8	1/8	1		2	62	D4	4	54
9	8	45/2	0.5	1/4	1/4	6/8	1	2	1/8	1/8	1		-1	65	F4	4	54
9	8	23	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		2	50	D3	3	59
9	8	23	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		3	57	A3	3	59
9	8	23	0.5	3/8	3/8	6/8	1	2	1/8	1/8	1		2	62	D4	4	55
9	8	23	0.5	3/8	3/8	6/8	1	2	1/8	1/8	1		-1	65	F4	4	55
9	8	23	1.0	3/8	3/8	6/8	1	1	1/4	1/4	1	-1	3	69	A4	4	52
9	8	47/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		2	50	D3	3	60
9	8	47/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		3	57	A3	3	60
9	8	47/2	0.5	1/2	1/2	6/8	1	2	1/8	1/8	1		2	62	D4	4	56
9	8	47/2	0.5	1/2	1/2	6/8	1	2	1/8	1/8	1		-1	65	F4	4	56
9	8	24	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		-1	53	F3	3	61
10	9	49/2	1.5	0	0	6/8	1	2	3/8	1/4	3/2		1	55	G3	3	66
10	9	25	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		0	48	C3	3	69
10	9	25	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		-1	53	F3	3	69
10	9	25	0.5	1/8	1/8	6/8	1	1	1/8	1/8	1		-3	63	Eb4	4	62
10	9	25	0.5	1/8	1/8	6/8	1	1	1/8	1/8	1		-1	65	F4	4	62
10	9	51/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		0	48	C3	3	70
10	9	51/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		-1	53	F3	3	70
10	9	51/2	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		-3	63	Eb4	4	63
10	9	51/2	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		-1	65	F4	4	63
10	9	26	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		0	48	C3	3	71
10	9	26	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		-1	53	F3	3	71
10	9	26	1.0	3/8	3/8	6/8	1	2	1/4	1/4	1		3	57	A3	3	67
10	9	26	0.5	3/8	3/8	6/8	1	1	1/8	1/8	1		-3	63	Eb4	4	64
10	9	26	0.5	3/8	3/8	6/8	1	1	1/8	1/8	1		-1	65	F4	4	64
10	9	53/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		0	48	C3	3	72
10	9	53/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		-1	53	F3	3	72
10	9	53/2	0.5	1/2	1/2	6/8	1	1	1/8	1/8	1		-3	63	Eb4	4	65
10	9	53/2	0.5	1/2	1/2	6/8	1	1	1/8	1/8	1		-1	65	F4	4	65
10	9	27	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		0	60	C4	4	68
11	10	55/2	1.5	0	0	6/8	2	1	3/8	1/4	3/2		1	55	G3	3	77
11	10	28	0.5	1/8	1/8	6/8	2	2	1/8	1/8	1		-2	46	Bb2	2	80
11	10	28	0.5	1/8	1/8	6/8	1	1	1/8	1/8	1		-2	58	Bb3	3	73
11	10	28	0.5	1/8	1/8	6/8	1	1	1/8	1/8	1		2	62	D4	4	73
11	10	57/2	0.5	1/4	1/4	6/8	2	2	1/8	1/8	1		-2	46	Bb2	2	81
11	10	57/2	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		-2	58	Bb3	3	74
11	10	57/2	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		2	62	D4	4	74
11	10	29	0.5	3/8	3/8	6/8	2	2	1/8	1/8	1		-2	46	Bb2	2	82
11	10	29	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		-1	53	F3	3	78
11	10	29	0.5	3/8	3/8	6/8	1	1	1/8	1/8	1		-2	58	Bb3	3	75
11	10	29	0.5	3/8	3/8	6/8	1	1	1/8	1/8	1		2	62	D4	4	75
11	10	59/2	0.5	1/2	1/2	6/8	2	2	1/8	1/8	1		-2	46	Bb2	2	83
11	10	59/2	0.5	1/2	1/2	6/8	1	1	1/8	1/8	1		-2	58	Bb3	3	76
11	10	59/2	0.5	1/2	1/2	6/8	1	1	1/8	1/8	1		2	62	D4	4	76
11	10	30	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		1	55	G3	3	79
12	11	61/2	1.5	0	0	6/8	1	2	3/8	1/4	3/2		3	57	A3	3	88
12	11	31	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		2	50	D3	3	91
12	11	31	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		1	55	G3	3	91
12	11	31	0.5	1/8	1/8	6/8	1	1	1/8	1/8	1		-1	65	F4	4	84
12	11	31	0.5	1/8	1/8	6/8	1	1	1/8	1/8	1		1	67	G4	4	84
12	11	63/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		2	50	D3	3	92
12	11	63/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		1	55	G3	3	92
12	11	63/2	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		-1	65	F4	4	85
12	11	63/2	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		1	67	G4	4	85
12	11	32	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		2	50	D3	3	93
12	11	32	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		1	55	G3	3	93
12	11	32	1.0	3/8	3/8	6/8	1	2	1/4	1/4	1		5	59	B3	3	89
12	11	32	0.5	3/8	3/8	6/8	1	1	1/8	1/8	1		-1	65	F4	4	86
12	11	32	0.5	3/8	3/8	6/8	1	1	1/8	1/8	1		1	67	G4	4	86
12	11	65/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		2	50	D3	3	94
12	11	65/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		1	55	G3	3	94
12	11	65/2	0.5	1/2	1/2	6/8	1	1	1/8	1/8	1		-1	65	F4	4	87
12	11	65/2	0.5	1/2	1/2	6/8	1	1	1/8	1/8	1		1	67	G4	4	87
12	11	33	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		2	62	D4	4	90
13	12	67/2	1.5	0	0	6/8	2	1	3/8	1/4	3/2		-4	56	Ab3	3	100
13	12	34	0.5	1/8	1/8	6/8	2	2	1/8	1/8	1		0	48	C3	3	102
13	12	34	0.5	1/8	1/8	6/8	1	1	1/8	1/8	1		0	60	C4	4	95
13	12	34	0.5	1/8	1/8	6/8	1	1	1/8	1/8	1		-3	63	Eb4	4	95
13	12	69/2	0.5	1/4	1/4	6/8	2	2	1/8	1/8	1		0	48	C3	3	103
13	12	69/2	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		0	60	C4	4	96
13	12	69/2	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		-3	63	Eb4	4	96
13	12	35	0.5	3/8	3/8	6/8	2	2	1/8	1/8	1		0	48	C3	3	104
13	12	35	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		1	55	G3	3	101
13	12	35	0.5	3/8	3/8	6/8	1	1	1/8	1/8	1		0	60	C4	4	97
13	12	35	0.5	3/8	3/8	6/8	1	1	1/8	1/8	1		-3	63	Eb4	4	97
13	12	71/2	0.5	1/2	1/2	6/8	2	2	1/8	1/8	1		0	48	C3	3	105
13	12	71/2	0.5	1/2	1/2	6/8	1	1	1/8	1/8	1		0	60	C4	4	98
13	12	71/2	0.5	1/2	1/2	6/8	1	1	1/8	1/8	1		-3	63	Eb4	4	98
13	12	36	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		0	60	C4	4	99
14	13	73/2	1.5	0	0	6/8	1	1	3/8	1/4	3/2		-5	61	Db4	4	106
14	13	73/2	3.0	0	0	6/8	1	2	3/4	1/2	3/2		-5	61	Db4	4	109
14	13	37	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		1	55	G3	3	110
14	13	37	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		-2	58	Bb3	3	110
14	13	37	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		4	64	E4	4	110
14	13	75/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		1	55	G3	3	111
14	13	75/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		-2	58	Bb3	3	111
14	13	75/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		4	64	E4	4	111
14	13	38	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		1	55	G3	3	112
14	13	38	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		-2	58	Bb3	3	112
14	13	38	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		4	64	E4	4	112
14	13	38	1.0	3/8	3/8	6/8	1	1	1/4	1/4	1		0	72	C5	5	107
14	13	77/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		1	55	G3	3	113
14	13	77/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		-2	58	Bb3	3	113
14	13	77/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		4	64	E4	4	113
14	13	39	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		-2	70	Bb4	4	108
15	14	79/2	1.5	0	0	6/8	1	1	3/8	1/4	3/2		2	62	D4	4	114
15	14	79/2	3.0	0	0	6/8	1	2	3/4	1/2	3/2		2	62	D4	4	117
15	14	40	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		-1	53	F3	3	118
15	14	40	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		-2	58	Bb3	3	118
15	14	40	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		-1	65	F4	4	118
15	14	81/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		-1	53	F3	3	119
15	14	81/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		-2	58	Bb3	3	119
15	14	81/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		-1	65	F4	4	119
15	14	41	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		-1	53	F3	3	120
15	14	41	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		-2	58	Bb3	3	120
15	14	41	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		-1	65	F4	4	120
15	14	41	1.0	3/8	3/8	6/8	1	1	1/4	1/4	1		3	69	A4	4	115
15	14	83/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		-1	53	F3	3	121
15	14	83/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		-2	58	Bb3	3	121
15	14	83/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		-1	65	F4	4	121
15	14	42	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		1	67	G4	4	116
16	15	85/2	1.0	0	0	6/8	1	1	1/4	1/4	1		8	56	G#3	3	122
16	15	43	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		-1	41	F2	2	126
16	15	43	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		-3	51	Eb3	3	126
16	15	87/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		-1	41	F2	2	127
16	15	87/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		-3	51	Eb3	3	127
16	15	87/2	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		3	57	A3	3	123
16	15	44	1.0	3/8	3/8	6/8	1	1	1/4	1/4	1		2	62	D4	4	124
16	15	89/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		6	42	F#2	2	128
16	15	89/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		2	50	D3	3	128
16	15	45	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		6	42	F#2	2	129
16	15	45	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		2	50	D3	3	129
16	15	45	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		3	57	A3	3	125
17	16	91/2	1.5	0	0	6/8	1	1	3/8	1/4	3/2		3	57	A3	3	130
17	16	46	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		1	43	G2	2	133
17	16	46	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		2	50	D3	3	133
17	16	46	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		1	55	G3	3	133
17	16	93/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		1	43	G2	2	134
17	16	93/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		2	50	D3	3	134
17	16	93/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		1	55	G3	3	134
17	16	47	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		1	43	G2	2	135
17	16	47	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		2	50	D3	3	135
17	16	47	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		1	55	G3	3	135
17	16	47	1.0	3/8	3/8	6/8	1	1	1/4	1/4	1		-2	58	Bb3	3	131
17	16	95/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		1	43	G2	2	136
17	16	95/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		2	50	D3	3	136
17	16	95/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		1	55	G3	3	136
17	16	48	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		3	57	A3	3	132
18	17	97/2	1.5	0	0	6/8	1	2	3/8	1/4	3/2		1	55	G3	3	141
18	17	49	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		0	48	C3	3	144
18	17	49	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		-1	53	F3	3	144
18	17	49	0.5	1/8	1/8	6/8	1	1	1/8	1/8	1		-3	63	Eb4	4	137
18	17	49	0.5	1/8	1/8	6/8	1	1	1/8	1/8	1		-1	65	F4	4	137
18	17	99/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		0	48	C3	3	145
18	17	99/2	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		-1	53	F3	3	145
18	17	99/2	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		-3	63	Eb4	4	138
18	17	99/2	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		-1	65	F4	4	138
18	17	50	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		0	48	C3	3	146
18	17	50	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		-1	53	F3	3	146
18	17	50	1.0	3/8	3/8	6/8	1	2	1/4	1/4	1		3	57	A3	3	142
18	17	50	0.5	3/8	3/8	6/8	1	1	1/8	1/8	1		-3	63	Eb4	4	139
18	17	50	0.5	3/8	3/8	6/8	1	1	1/8	1/8	1		-1	65	F4	4	139
18	17	101/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		0	48	C3	3	147
18	17	101/2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		-1	53	F3	3	147
18	17	101/2	0.5	1/2	1/2	6/8	1	1	1/8	1/8	1		-3	63	Eb4	4	140
18	17	101/2	0.5	1/2	1/2	6/8	1	1	1/8	1/8	1		-1	65	F4	4	140
18	17	51	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		0	60	C4	4	143
19	18	103/2	1.5	0	0	6/8	2	1	3/8	1/4	3/2		1	55	G3	3	152
19	18	52	0.5	1/8	1/8	6/8	2	2	1/8	1/8	1		-2	46	Bb2	2	155
